song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,target
011.wav,135.999177631579,9759,304.96875,0.311594277620316,0.289468884468079,0.083792231976986,0.311018735170364,0.281359612941742,0.07916322350502,0.197058973965734,0.210952824377645,0.044501094112906,5.90023469924927,29.2384014129639,854.884094238281,-4.46396160125732,58.1625289916992,3382.8798828125,-0.018118117004633,1.1460736989975,1.31348490715027,0.149290889501572,0.056638084352017,0.003207872388884,985.930362012847,265.515730653531,70498.6032244786,1336.78334602382,213.482452769223,45574.7576403634,21.2591431615923,4.94784380927449,24.4811583609759,1783.97355227126,595.955491153147,355162.947435589,1.72187326605659,2.10473727434496,4.42991899401705,-0.030128577337208,0.194266872014774,0.037739617562405,0.046147252393225,0.019274087463157,0.000371490447537,-1.48098990848666E-07,0.140600636601448,0.019768537953496,-2.71343128588342E-06,0.034496415406466,0.001190002658404,2.47640816326531,1.30970167382563,1.71531847442167,HAPPY
012.wav,123.046875,15921,408.230769230769,0.285758197307587,0.294470399618149,0.086712814867497,0.365718811750412,0.280657649040222,0.078768722712994,0.218702631988422,0.188421050030696,0.03550249209467,9.00973892211914,47.0361328125,2212.39770507812,-3.09854197502136,65.2557830810547,4258.31689453125,-9.85831939033232E-05,2.40709853172302,5.79412364959717,0.175692304968834,0.08955367654562,0.008019860833883,831.177207027126,188.774422344207,35635.7825313892,1044.56179733983,186.779182104549,34886.4628676442,21.7037582166427,5.37755452110701,28.9180926274784,1350.91666779304,408.800354190577,167117.729586341,1.87958682640306,2.46558166091805,6.07909292665541,-0.037974845966442,0.153367639239128,0.023521632765783,0.049540553813437,0.02067575376581,0.000427486793784,2.84720460541621E-08,0.170119538903236,0.028940655291081,5.78610024604132E-06,0.049790557473898,0.002479099435732,2.53097505668934,1.24054115313462,1.53894235262056,HAPPY
013.wav,117.453835227273,7266,279.461538461538,0.30708983540535,0.308613389730453,0.095242217183113,0.36738657951355,0.272141188383102,0.074060820043087,0.235092015478513,0.167526348947214,0.028065077591584,1.32908833026886,9.54123878479004,91.0352401733399,-3.96005511283875,70.5717544555664,4980.373046875,-0.000758497219067,4.28932952880859,18.3983478546143,0.067380204796791,0.034654248505831,0.001200917060487,1438.94414864315,665.644728375706,443082.904414367,2036.01733380385,469.475887495717,220407.608939891,19.7012572578203,6.72038209827883,45.1635355468666,3116.71038606565,1732.63191190795,3002013.3421618,0.617839026624944,0.892893122975965,0.797258129057773,0.015579026859706,0.129800901879802,0.01684827412881,0.045167555944401,0.029533083784556,0.000872203037826,-4.60719235206852E-07,0.060585353523493,0.00367058487609,-2.58487875726132E-06,0.032739501446486,0.001071874867193,3.15559183673469,1.6291557700902,2.65414852321821,HAPPY
014.wav,123.046875,11553,350.090909090909,0.286869496107101,0.295626997947693,0.087395325303078,0.372007846832275,0.282722592353821,0.079932056367397,0.218022161655747,0.189208008182235,0.035799670360289,12.5017356872559,64.5579833984375,4167.73291015625,1.22288715839386,53.785041809082,2892.83056640625,0.001447002170607,1.88743257522583,3.56240153312683,0.220023721456528,0.07248442620039,0.005253992043436,960.322963522562,243.67298074284,59376.5215441007,1370.94946704302,229.211639048632,52537.9754753604,20.7923831351631,4.61485861543297,21.2969200404359,1545.7827581263,540.847150539632,292515.640246839,2.33428866622354,2.65860758935159,7.06819431415785,-0.042314504236307,0.142240681952947,0.02023241160244,0.049426641490651,0.017970522608138,0.00032293968281,2.48980676076371E-08,0.204964935779572,0.042010623961687,9.45400472573965E-07,0.052367459982634,0.002742351032794,1.76819954648526,1.02505712064531,1.05074210058566,HAPPY
015.wav,123.046875,12869,367.685714285714,0.331592053174972,0.289863795042038,0.084021024405956,0.284678995609283,0.28213632106781,0.079600900411606,0.192129127670238,0.215452388322819,0.046419731634007,1.63698554039001,9.07263374328613,82.3126754760742,-3.63003754615784,62.8636474609375,3951.83837890625,-0.00292453658767,1.1325364112854,1.28263866901398,0.080298386514187,0.023289376869798,0.000542395049706,1046.61825258174,255.80437749398,65435.8795450827,1472.46803725455,205.914713070881,42400.8690590631,22.1852211884138,4.08978478847167,16.7263396160142,1975.72880859375,606.672726248452,368051.796773729,0.851415740417346,0.907525344493256,0.823602250897603,-0.082838182969169,0.200204227583772,0.040081732742415,0.045333333333333,0.016340932829787,0.000267026085748,2.87637902829374E-07,0.075538143515587,0.00570601131767,-3.70919156011951E-06,0.013824213296175,0.000191108876606,6.82202267573696,3.57425630031032,12.775308100308,HAPPY
016.wav,151.999080882353,18595,395.63829787234,0.193289786577225,0.283548682928085,0.080399855971336,0.266236931085586,0.276543021202087,0.07647604495287,0.182463061176064,0.223697484651914,0.050040564639594,0.492342382669449,3.85776782035828,14.8823728561401,-8.51139831542969,71.0162506103516,5043.3076171875,-0.007929004728794,1.10336875915527,1.21742260456085,0.043468620628119,0.017886845394969,0.000319939223118,1669.12014519969,216.774926072478,46991.3685737283,1739.87152106075,100.453667870445,10090.9393886257,22.8529974044598,5.80695628365991,33.7207412803372,3086.41693077605,373.160737127357,139248.935733433,0.389467950344441,0.43949832118002,0.193158774320056,0.0085486485508,0.230541561770798,0.053149411703719,0.075908769073675,0.019984805030751,0.000399392432117,1.54841609401046E-06,0.046612020581961,0.002172680338845,-6.68919923896283E-08,0.002694579074159,7.26075631973799E-06,8.29184580498867,5.33262271588976,28.4368650300235,HAPPY
017.wav,103.359375,15593,433.138888888889,0.284339040517807,0.289164125919342,0.083615899085999,0.2708340883255,0.28071591258049,0.078801430761814,0.183184685948319,0.223106934377551,0.049776704167349,1.58090353012085,8.68159103393555,75.3700256347656,-3.46035861968994,58.4712104797363,3418.88256835937,0.00139497674536,1.24798798561096,1.55747389793396,0.079124011099339,0.02381619438529,0.000567211071029,1252.23747295811,165.64910241227,27439.6251299908,1480.59359557572,113.671163193504,12921.1333417641,21.3625529454061,3.82446786477045,14.6265544486619,2433.65959728216,329.236838868122,108396.896067874,0.881026602177438,0.92861244529396,0.862321073554829,0.006715232622277,0.2352465453972,0.055340937121317,0.060539806340479,0.014500213700243,0.000210256197353,3.59559493290362E-07,0.077192232012749,0.005958640947938,1.68313511039742E-06,0.014401776716113,0.00020741118351,3.10566893424036,1.87597798773378,3.51929341046169,HAPPY
018.wav,123.046875,11681,584.05,0.27418851852417,0.301916480064392,0.091153562068939,0.334670603275299,0.29215544462204,0.085354804992676,0.207608831821359,0.200578927814225,0.040231906283104,3.67383909225464,30.6649570465088,940.339599609375,-8.74034023284912,70.3020477294922,4942.37841796875,0.008170383051038,2.01241588592529,4.04981756210327,0.108535975217819,0.061133652925491,0.003737323684618,810.678855615351,210.66665462767,44380.439372014,1107.23137841419,220.957169582534,48822.0707899247,20.5224398546947,5.10318135722689,26.042459964748,1444.121500153,543.147334001594,295009.026433039,1.04123980363098,1.35287103383892,1.8302600342004,-0.045956097259592,0.17141564415878,0.02938332306237,0.035917060319768,0.010172996414928,0.000103489856058,-9.73672555915073E-08,0.10903699696064,0.011889066547155,2.40404460782884E-06,0.029193902388215,0.000852283963468,3.06503401360544,1.72271095410737,2.96773303140153,HAPPY
019.wav,143.5546875,11915,322.027027027027,0.329838991165161,0.287145227193832,0.082452386617661,0.401777416467667,0.265845119953156,0.070673622190952,0.233832414168403,0.169280050264377,0.02865573541751,8.06264591217041,35.0466842651367,1228.27001953125,1.11093473434448,39.4504776000977,1556.34020996094,0.013518078252673,1.45473158359528,2.11624383926392,0.184795811772347,0.053650796413422,0.002878407947719,1541.56654192855,420.188432734603,176558.319003962,1704.0861323578,324.679437541166,105416.737162048,21.6873185463538,5.60229825839404,31.3857457760049,2983.57211026278,830.69757358937,690058.458767266,2.49718324672035,2.70546799977886,7.31955709782741,0.009581241946687,0.134102839835513,0.017983571651949,0.091043564087567,0.031825672098011,0.00101287340449,-5.99674478962697E-08,0.161953777074814,0.026229027658701,-2.50552693614736E-06,0.051256902515888,0.002627270063385,2.40907029478458,1.49794580197686,2.24384162566009,HAPPY
020.wav,143.5546875,7348,253.379310344828,0.237393334507942,0.283995747566223,0.080653592944145,0.343271851539612,0.283675044775009,0.080471538007259,0.210658856290165,0.197373198788115,0.038956179599853,3.0813684463501,18.739538192749,351.170288085937,-6.43937492370606,50.9617385864258,2597.09887695313,-0.008811743929982,1.20933318138123,1.46248662471771,0.109734401106834,0.051047038286924,0.002605800284073,1685.98112785587,300.217546136557,90130.5750082559,1708.83249733641,170.700405460713,29138.6284244518,23.477748335372,4.34680679110871,18.8947292792288,3330.55709134615,588.249205336145,346037.127578606,1.3449560874706,1.64896047574529,2.71907065057015,0.102149534072273,0.154348640487938,0.023823502820475,0.094576322115385,0.025916923595465,0.000671686928653,2.2282694800424E-08,0.114561632275581,0.01312436722219,1.30035573420173E-06,0.016340928152204,0.000267025927315,6.10473716759431,3.28428187041216,10.786507404318,HAPPY
021.wav,135.999177631579,10724,315.411764705882,0.381794780492783,0.291320443153381,0.084867596626282,0.35795247554779,0.277891248464584,0.077223539352417,0.22051816973277,0.186292968603334,0.034705070151043,0.473002851009369,3.40492224693298,11.5934953689575,-2.36055994033813,70.8373260498047,5017.92626953125,-0.006202456541359,1.2052309513092,1.45258152484894,0.041716735810042,0.016188701614738,0.000262074056081,1231.71001892823,267.845983080201,71741.4706521994,2023.73449556163,256.914189285962,66004.9006564631,19.2838292778266,3.57681551687254,12.7936092417402,2515.96553470042,684.268431836747,468223.286808321,0.401367360747533,0.43913479933685,0.192839371988615,0.002451700154373,0.157573900446951,0.024829534102066,0.034920403665067,0.014320484304194,0.000205076270707,-1.76452863343002E-06,0.039045576006174,0.001524557126686,-3.45451485372905E-06,0.010530158877373,0.000110884240712,1.83437641723356,1.16563247234135,1.35869906057661,HAPPY
022.wav,143.5546875,16471,383.046511627907,0.331312298774719,0.296804219484329,0.088092751801014,0.401258796453476,0.260777205228806,0.068004757165909,0.230473159331956,0.173825936387181,0.03021545616088,2.90263891220093,9.98687076568604,99.7375869750977,-0.364164739847183,44.8776512145996,2014.00366210937,-0.001341284951195,1.13688552379608,1.29250860214233,0.113595083355904,0.021383684128523,0.000457261950942,1502.61569060658,206.924780995643,42817.8649900947,1783.00243851081,140.761701864484,19813.8567117858,21.6482401499686,5.08726150900508,25.8802296610046,3055.67384676169,471.51223725933,222323.789885298,1.53107999433364,1.59354341260993,2.53938060787249,0.007137525806591,0.127940623679914,0.016368803187606,0.083599837985051,0.01876930102287,0.000352286660887,1.02117290623482E-07,0.101171210408211,0.010235613211989,-2.62569369624543E-06,0.024376278743148,0.000594202952925,7.97605442176871,5.8705101536022,34.4628894635466,HAPPY
023.wav,129.19921875,3850,192.5,0.271722286939621,0.284142851829529,0.080737166106701,0.267847150564194,0.278381735086441,0.077496387064457,0.186638530396331,0.220225775750322,0.048499392304831,1.66340637207031,16.0631484985352,258.024749755859,-3.99130034446716,71.7052307128906,5141.64013671875,-0.002443220932037,0.856277167797089,0.733210623264313,0.068269051611424,0.049507346004248,0.002450977219269,1184.78490845253,256.847341842842,65970.5570117337,1586.48547338452,280.61909530715,78747.0766510032,21.7532477945342,4.09256617848815,16.7490979253051,2414.81576942536,588.103745431744,345866.015390845,0.719447891999825,0.966149321571625,0.933444511573311,0.067645196415992,0.223610049710226,0.05000145433141,0.054122005600527,0.017218034702717,0.000296460719024,-2.20742731471546E-06,0.080186411738396,0.006429860368371,5.83863266001572E-06,0.009093772619963,8.26966934255324E-05,5.88393650793651,5.21097584832515,27.154269291828,HAPPY
024.wav,107.666015625,7276,291.04,0.21264523267746,0.294851630926132,0.086937487125397,0.184797152876854,0.261799484491348,0.068538971245289,0.16023273468759,0.240122477223332,0.05765880406787,0.082498945295811,0.581611096858978,0.33827143907547,-12.1394844055176,88.5404357910156,7839.4091796875,-0.009497312828898,0.996480166912079,0.992972671985626,0.017282292246819,0.007980067282915,6.36814729659818E-05,1474.02544336273,243.019652416722,59058.5514607442,1802.34144538248,206.241211812407,42535.4374498502,23.1236847864901,4.83273835195269,23.3553599784344,2897.03659262892,585.772239291948,343129.116325103,0.165103057814803,0.200394686128458,0.040158030228523,0.028460763726472,0.280160199483417,0.078489737374588,0.071536487528027,0.030464385570408,0.000928078788182,-2.12349846151483E-06,0.018593607470393,0.000345722219208,2.27151735998632E-06,0.001520389923826,2.3115853764466E-06,9.00755625327054,5.48343854381117,30.068098263754,HAPPY
025.wav,83.3543346774194,7756,337.217391304348,0.236957043409348,0.289658904075623,0.083902284502983,0.319802790880203,0.280384629964828,0.078615538775921,0.206342963564364,0.201880941945516,0.040755914720809,0.923109889030456,6.14075660705566,37.7088890075684,-8.2496976852417,60.592113494873,3671.40405273437,-0.006799552589655,1.23609745502472,1.52793693542481,0.060421407222748,0.021536266431213,0.000463810778456,1539.39620853011,273.617355877642,74866.4574374724,1741.45611810082,216.854922131839,47026.0572528059,21.8361555103636,4.9795125574013,24.7955453093172,2871.27510233128,566.127659765167,320500.527151184,0.641118767435317,0.711491414435825,0.50622003281589,-0.042948919682373,0.189301666498679,0.035835120939177,0.079443748961104,0.024706819257797,0.000610426917837,6.66196797283192E-07,0.060646492987871,0.003677997039631,-9.58781129156705E-07,0.009558315388858,9.13613912416622E-05,7.46173242630385,3.68871672617137,13.6066310859364,HAPPY
026.wav,129.19921875,27714,522.905660377359,0.207541167736053,0.291322231292725,0.084868647158146,0.240682274103165,0.290613114833832,0.084455974400044,0.168647638224054,0.234288940103416,0.054891307454782,2.92485594749451,28.6081695556641,818.427368164063,-10.7408857345581,72.8990097045898,5314.26513671875,-0.002404128201306,1.47516453266144,2.17611026763916,0.099900253117085,0.048909429460764,0.002392132300884,881.906174709424,142.54437545984,20318.8989752359,1084.78854849527,156.877601719675,24610.5819213171,21.8108178057733,5.20731179323041,27.1160961119165,1489.97241623182,389.670360135716,151842.989568298,0.777680107062431,0.897050664609712,0.804699894876727,0.087190313595008,0.246637387757122,0.060830001039657,0.046916682545732,0.014229619194205,0.000202482062412,3.85388112533747E-08,0.108657896518707,0.011806538328528,-1.13992541628249E-06,0.012985605746508,0.0001686259493,5.62619501133787,3.83090620192128,14.6758423279189,HAPPY
027.wav,95.703125,7222,314,0.339740633964539,0.282235980033875,0.079657152295113,0.232520192861557,0.267421811819076,0.071514427661896,0.180255234192165,0.225480340339598,0.050841383879661,0.485502451658249,2.18367862701416,4.76845264434814,-2.68672513961792,52.8981895446777,2798.21850585938,-0.003579067997634,1.9583306312561,3.83505892753601,0.047748561948538,0.009026631712914,8.14800805528648E-05,2205.63645756879,410.54543612797,168547.555125505,2217.82318626073,213.576987723688,45615.1296851242,21.9286158590166,4.72501364316112,22.3257539280587,4468.05682842548,754.020157169084,568546.39741729,0.608998128055377,0.650120214073934,0.422656292747537,0.088584329344818,0.231802258690629,0.053732287134077,0.123493840144231,0.04175542577647,0.001743515581774,-5.39275390565308E-07,0.044139694422484,0.001948312507011,-5.28239752384252E-07,0.010644202120602,0.000113299029181,3.04413605442177,1.80847376177006,3.27057734701076,HAPPY
028.wav,95.703125,7371,307.125,0.296100169420242,0.287460386753082,0.082633465528488,0.320048421621323,0.296941548585892,0.088174290955067,0.193387491822279,0.214323613584741,0.045934611340021,1.28139925003052,7.64925575256348,58.5111122131348,-8.15173435211182,64.2154312133789,4123.62158203125,0.003102969145402,1.0216304063797,1.0437285900116,0.06993679702282,0.027201645076275,0.000739929499105,1447.13824011477,346.721041616555,120215.480699669,1699.45796355599,185.982096812846,34589.3403349029,25.196308069969,4.91126430484588,24.1205170720533,2959.82873304835,588.76980785204,346649.886638128,0.776359753750059,0.881743100990819,0.777470896144906,-0.026397478099614,0.207589599069643,0.043093441641895,0.079501005517183,0.034778755818597,0.00120956185629,1.30409347320892E-07,0.069779478013516,0.00486917514354,-8.48241711537412E-07,0.010191951878369,0.000103875878267,8.38240362811791,4.97676814893375,24.7682212082414,HAPPY
029.wav,99.3840144230769,7453,310.541666666667,0.216674491763115,0.300482898950577,0.090289980173111,0.262828588485718,0.285792917013168,0.081677593290806,0.190161707548011,0.217190833866805,0.047171858315758,0.14651945233345,1.43958616256714,2.07240843772888,-19.6810607910156,90.6322631835938,8214.20703125,-0.007248437963426,1.03188860416412,1.0647941827774,0.021050926297903,0.013291575945914,0.000176665984327,1371.85696434292,261.729086723894,68502.1148373234,1892.81851261544,326.909669949776,106869.932306672,20.7306255136004,4.47306879393282,20.0083444352556,2630.09855769231,1038.06257406081,1077573.90766576,0.176402769091353,0.229964869110264,0.052883841024901,0.033974509857149,0.206182547364055,0.042511242837531,0.048342097355769,0.011397737052094,0.000129908409909,1.047661690734E-08,0.02430403791368,0.000590686220676,-9.23851715128876E-08,0.001991835888475,3.96741006625234E-06,7.82301381158524,4.96567052094144,24.6578837225468,HAPPY
030.wav,123.046875,32761,606.685185185185,0.190694496035576,0.294428557157516,0.086688168346882,0.273379534482956,0.28571629524231,0.081633806228638,0.188959952621499,0.218237186653911,0.047627469638614,1.90157699584961,21.9754447937012,482.920166015625,-11.5293006896973,81.1632308959961,6587.4697265625,0.013051772490144,1.84507751464844,3.40431118011475,0.066086195409298,0.061065513640642,0.003728996962309,1561.49875882045,827.899171575556,685417.038295492,1534.74283962733,437.20972545714,191152.344034308,21.837987144944,6.67172410122727,44.5119024828969,2716.28965369255,1374.27926216628,1888643.4904203,0.494710117538931,0.827107193580572,0.684106309672729,0.006388027681907,0.230276111457381,0.053027087507932,0.090453919095665,0.068843060293834,0.00473936695062,-2.99215543009268E-07,0.087966732680798,0.007738145533949,-2.31562111707717E-07,0.010038277134299,0.000100767007098,9.25779591836734,5.68122635605161,32.2763329086955,HAPPY
